date;heure;PA04C;A1;AUT;AUB;BASCH
;;mg/m3;mg/m3;mg/m3;mg/m3;mg/m3
06/10/2018;23;0;0;0;0;n/d
06/10/2018;24;0;0;1;0;n/d
07/10/2018;1;0;0;0;0;n/d
07/10/2018;2;0;0;0;0;n/d
07/10/2018;3;0;0;0;0;n/d
07/10/2018;4;0;0;0;0;n/d
07/10/2018;5;0;0;0;0;n/d
07/10/2018;6;0;0;0;0;n/d
07/10/2018;7;0;0;0;0;n/d
07/10/2018;8;0;0;0;0;n/d
07/10/2018;9;0;0;0;0;n/d
07/10/2018;10;0;0;0;0;n/d
07/10/2018;11;0;0;0;0;n/d
07/10/2018;12;0;0;0;0;n/d
07/10/2018;13;0;0;0;0;n/d
07/10/2018;14;0;0;0;0;n/d
07/10/2018;15;0;0;0;0;n/d
07/10/2018;16;0;0;0;0;n/d
07/10/2018;17;0;0;1;0;n/d
07/10/2018;18;0;0;1;0;n/d
07/10/2018;19;0;0;0;0;n/d
07/10/2018;20;0;0;0;0;n/d
07/10/2018;21;0;1;1;0;n/d
07/10/2018;22;0;0;1;0;n/d
07/10/2018;23;0;0;1;0;n/d
07/10/2018;24;0;0;0;0;n/d
08/10/2018;1;0;0;0;0;n/d
08/10/2018;2;0;0;0;0;n/d
08/10/2018;3;0;0;0;0;n/d
08/10/2018;4;0;0;0;0;n/d
08/10/2018;5;0;0;1;0;n/d
08/10/2018;6;0;1;1;0;n/d
08/10/2018;7;0;1;2;0;n/d
08/10/2018;8;0;1;1;0;n/d
08/10/2018;9;0;1;1;0;n/d
08/10/2018;10;0;1;1;0;n/d
08/10/2018;11;0;0;1;0;n/d
08/10/2018;12;0;0;0;0;n/d
08/10/2018;13;0;0;1;0;n/d
08/10/2018;14;0;0;1;0;n/d
08/10/2018;15;0;0;1;0;n/d
08/10/2018;16;0;0;1;0;n/d
08/10/2018;17;0;1;1;0;n/d
08/10/2018;18;0;1;1;0;n/d
08/10/2018;19;0;1;1;0;n/d
08/10/2018;20;0;1;1;0;n/d
08/10/2018;21;0;1;1;0;n/d
08/10/2018;22;1;1;1;0;n/d
08/10/2018;23;1;1;1;0;n/d
08/10/2018;24;0;0;1;0;n/d
09/10/2018;1;0;0;1;0;n/d
09/10/2018;2;0;0;1;0;n/d
09/10/2018;3;0;0;1;0;n/d
09/10/2018;4;0;0;1;0;n/d
09/10/2018;5;0;0;1;0;n/d
09/10/2018;6;0;1;1;0;n/d
09/10/2018;7;0;1;2;0;n/d
09/10/2018;8;0;1;1;1;n/d
09/10/2018;9;0;1;1;0;n/d
09/10/2018;10;0;1;1;0;n/d
09/10/2018;11;0;1;1;0;n/d
09/10/2018;12;0;0;1;0;n/d
09/10/2018;13;0;0;1;0;n/d
09/10/2018;14;0;0;0;0;n/d
09/10/2018;15;0;0;1;0;n/d
09/10/2018;16;0;1;1;0;n/d
09/10/2018;17;0;1;1;0;n/d
09/10/2018;18;0;1;1;0;n/d
09/10/2018;19;1;1;1;0;n/d
09/10/2018;20;1;1;0;0;n/d
09/10/2018;21;0;1;0;0;n/d
09/10/2018;22;0;1;0;0;n/d
09/10/2018;23;0;1;1;0;n/d
09/10/2018;24;0;0;1;0;n/d
10/10/2018;1;0;0;1;0;n/d
10/10/2018;2;0;0;1;0;n/d
10/10/2018;3;0;0;1;0;n/d
10/10/2018;4;0;0;1;0;n/d
10/10/2018;5;0;1;1;0;n/d
10/10/2018;6;0;1;1;0;n/d
10/10/2018;7;0;1;1;0;n/d
10/10/2018;8;0;1;1;0;n/d
10/10/2018;9;0;1;1;0;n/d
10/10/2018;10;0;1;1;0;n/d
10/10/2018;11;0;1;1;0;n/d
10/10/2018;12;0;0;1;0;n/d
10/10/2018;13;0;0;1;0;n/d
10/10/2018;14;0;0;1;0;n/d
10/10/2018;15;0;0;0;0;n/d
10/10/2018;16;0;0;1;0;n/d
10/10/2018;17;0;1;1;0;n/d
10/10/2018;18;0;1;1;0;n/d
10/10/2018;19;0;1;1;0;n/d
10/10/2018;20;0;1;1;0;n/d
10/10/2018;21;0;1;0;0;n/d
10/10/2018;22;0;0;0;0;n/d
10/10/2018;23;0;0;0;0;n/d
10/10/2018;24;0;0;0;0;n/d
11/10/2018;1;0;0;0;0;n/d
11/10/2018;2;0;0;0;0;n/d
11/10/2018;3;0;0;0;0;n/d
11/10/2018;4;0;0;0;0;n/d
11/10/2018;5;0;0;0;0;n/d
11/10/2018;6;0;1;0;0;n/d
11/10/2018;7;0;1;1;0;n/d
11/10/2018;8;0;1;1;0;n/d
11/10/2018;9;0;1;0;0;n/d
11/10/2018;10;0;1;0;0;n/d
11/10/2018;11;0;1;0;0;n/d
11/10/2018;12;0;1;0;0;n/d
11/10/2018;13;0;1;0;0;n/d
11/10/2018;14;0;1;0;0;n/d
11/10/2018;15;0;1;0;0;n/d
11/10/2018;16;0;1;1;0;n/d
11/10/2018;17;0;1;1;0;n/d
11/10/2018;18;0;1;1;0;n/d
11/10/2018;19;0;1;1;0;n/d
11/10/2018;20;0;0;0;0;n/d
11/10/2018;21;0;0;0;0;n/d
11/10/2018;22;0;0;0;0;n/d
11/10/2018;23;0;0;0;0;n/d
11/10/2018;24;0;0;0;0;n/d
12/10/2018;1;0;0;0;0;n/d
12/10/2018;2;0;0;0;0;n/d
12/10/2018;3;0;0;0;0;n/d
12/10/2018;4;0;0;0;0;n/d
12/10/2018;5;0;0;0;0;n/d
12/10/2018;6;0;0;0;0;n/d
12/10/2018;7;0;1;1;0;n/d
12/10/2018;8;0;1;1;0;n/d
12/10/2018;9;0;1;0;0;n/d
12/10/2018;10;0;1;0;0;n/d
12/10/2018;11;0;1;n/d;0;n/d
12/10/2018;12;0;1;n/d;0;n/d
12/10/2018;13;0;1;n/d;0;n/d
12/10/2018;14;0;0;1;0;n/d
12/10/2018;15;0;1;1;0;n/d
12/10/2018;16;0;1;1;0;n/d
12/10/2018;17;0;1;1;0;n/d
12/10/2018;18;0;1;1;0;n/d
12/10/2018;19;1;1;1;0;n/d
12/10/2018;20;0;1;1;0;n/d
12/10/2018;21;0;1;1;0;n/d
12/10/2018;22;0;1;1;0;n/d
12/10/2018;23;0;1;1;0;n/d
12/10/2018;24;0;1;0;0;n/d
13/10/2018;1;0;1;0;0;n/d
13/10/2018;2;0;0;0;0;n/d
13/10/2018;3;0;1;0;0;n/d
13/10/2018;4;0;0;0;0;n/d
13/10/2018;5;0;0;0;0;n/d
13/10/2018;6;0;0;0;0;n/d
13/10/2018;7;0;1;0;0;n/d
13/10/2018;8;0;1;0;0;n/d
13/10/2018;9;0;1;0;0;n/d
13/10/2018;10;0;1;0;0;n/d
13/10/2018;11;0;1;0;0;n/d
13/10/2018;12;0;1;0;0;n/d
13/10/2018;13;0;1;0;0;n/d
13/10/2018;14;0;1;0;0;n/d
13/10/2018;15;0;1;0;0;n/d
13/10/2018;16;0;1;0;0;n/d
13/10/2018;17;0;1;0;0;n/d
13/10/2018;18;0;1;0;0;n/d
13/10/2018;19;0;1;1;0;n/d
13/10/2018;20;0;1;1;0;n/d
13/10/2018;21;0;1;0;0;n/d
13/10/2018;22;0;1;1;0;n/d
13/10/2018;23;0;1;0;0;n/d
13/10/2018;24;0;1;0;0;n/d
14/10/2018;1;0;0;0;0;n/d
14/10/2018;2;0;0;0;0;n/d
14/10/2018;3;0;0;0;0;n/d
14/10/2018;4;0;0;0;0;n/d
14/10/2018;5;0;0;0;0;n/d
14/10/2018;6;0;0;0;0;n/d
14/10/2018;7;0;0;0;0;n/d
14/10/2018;8;0;0;0;0;n/d
14/10/2018;9;0;0;0;0;n/d
14/10/2018;10;0;0;0;0;n/d
14/10/2018;11;0;0;0;0;n/d
14/10/2018;12;0;0;0;0;n/d
14/10/2018;13;0;0;0;0;n/d
14/10/2018;14;0;0;0;0;n/d
14/10/2018;15;0;0;0;0;n/d
14/10/2018;16;0;1;0;0;n/d
14/10/2018;17;0;0;0;0;n/d
14/10/2018;18;0;0;0;0;n/d
14/10/2018;19;0;1;0;0;n/d
14/10/2018;20;0;0;0;0;n/d
14/10/2018;21;0;0;0;0;n/d
14/10/2018;22;0;0;0;0;n/d
14/10/2018;23;0;0;0;0;n/d
14/10/2018;24;0;0;0;0;n/d
15/10/2018;1;0;0;0;0;n/d
15/10/2018;2;0;0;0;0;n/d
15/10/2018;3;0;0;0;0;n/d
15/10/2018;4;0;0;0;0;n/d
15/10/2018;5;0;0;0;0;n/d
15/10/2018;6;0;1;1;0;n/d
15/10/2018;7;0;1;2;0;n/d
15/10/2018;8;0;1;1;0;n/d
15/10/2018;9;0;1;1;0;n/d
15/10/2018;10;0;1;0;0;n/d
15/10/2018;11;0;0;0;0;n/d
15/10/2018;12;0;0;0;0;n/d
15/10/2018;13;0;0;0;0;n/d
15/10/2018;14;0;0;0;0;n/d
15/10/2018;15;0;0;0;0;n/d
15/10/2018;16;0;0;0;0;n/d
15/10/2018;17;0;0;1;0;n/d
15/10/2018;18;0;0;1;0;n/d
15/10/2018;19;0;0;1;0;n/d
15/10/2018;20;0;0;1;0;n/d
15/10/2018;21;0;0;1;0;n/d
15/10/2018;22;0;1;0;0;n/d
15/10/2018;23;0;0;1;0;n/d
15/10/2018;24;0;0;1;0;n/d
16/10/2018;1;0;0;1;0;n/d
16/10/2018;2;0;0;0;0;n/d
16/10/2018;3;0;0;0;0;n/d
16/10/2018;4;0;0;1;0;n/d
16/10/2018;5;0;0;0;0;n/d
16/10/2018;6;0;1;0;0;n/d
16/10/2018;7;1;1;1;0;n/d
16/10/2018;8;1;1;1;1;n/d
16/10/2018;9;1;1;1;1;n/d
16/10/2018;10;1;1;0;n/d;n/d
16/10/2018;11;0;1;1;0;n/d
16/10/2018;12;0;1;0;0;n/d
16/10/2018;13;0;1;0;0;n/d
16/10/2018;14;0;0;0;0;n/d
16/10/2018;15;0;1;1;0;n/d
16/10/2018;16;0;1;1;0;n/d
16/10/2018;17;0;1;2;0;n/d
16/10/2018;18;0;0;2;0;n/d
16/10/2018;19;1;1;1;0;n/d
16/10/2018;20;0;1;1;0;n/d
16/10/2018;21;0;2;1;0;n/d
16/10/2018;22;0;2;1;0;n/d
16/10/2018;23;0;1;1;0;n/d
16/10/2018;24;0;0;1;0;n/d
17/10/2018;1;0;1;0;0;n/d
17/10/2018;2;0;0;0;0;n/d
17/10/2018;3;0;0;0;0;n/d
17/10/2018;4;0;0;0;0;n/d
17/10/2018;5;0;1;0;0;n/d
17/10/2018;6;0;1;1;0;n/d
17/10/2018;7;0;1;1;0;n/d
17/10/2018;8;0;1;1;0;n/d
17/10/2018;9;0;1;1;0;n/d
17/10/2018;10;0;1;1;0;n/d
17/10/2018;11;0;1;1;0;n/d
17/10/2018;12;0;0;1;0;n/d
17/10/2018;13;0;0;1;0;n/d
17/10/2018;14;0;0;1;0;n/d
17/10/2018;15;0;0;1;0;n/d
17/10/2018;16;0;0;1;0;n/d
17/10/2018;17;0;0;1;0;n/d
17/10/2018;18;0;1;1;0;n/d
17/10/2018;19;0;0;1;0;n/d
17/10/2018;20;0;0;0;0;n/d
17/10/2018;21;0;0;0;0;n/d
17/10/2018;22;0;0;0;0;n/d
17/10/2018;23;0;0;0;0;n/d
17/10/2018;24;0;0;0;0;n/d
18/10/2018;1;0;0;0;0;n/d
18/10/2018;2;0;0;0;0;n/d
18/10/2018;3;0;0;0;0;n/d
18/10/2018;4;0;0;0;0;n/d
18/10/2018;5;0;0;0;0;n/d
18/10/2018;6;0;0;0;0;n/d
18/10/2018;7;0;1;1;0;n/d
18/10/2018;8;0;1;1;0;n/d
18/10/2018;9;0;0;1;0;n/d
18/10/2018;10;0;0;0;0;n/d
18/10/2018;11;0;0;1;0;n/d
18/10/2018;12;0;0;1;0;n/d
18/10/2018;13;0;0;1;0;n/d
18/10/2018;14;0;0;0;0;n/d
18/10/2018;15;0;0;1;0;n/d
18/10/2018;16;0;0;1;0;n/d
18/10/2018;17;0;0;1;0;n/d
18/10/2018;18;0;0;1;0;n/d
18/10/2018;19;0;0;1;0;n/d
18/10/2018;20;0;0;0;0;n/d
18/10/2018;21;0;0;0;0;n/d
18/10/2018;22;0;0;0;0;n/d
18/10/2018;23;0;0;0;0;n/d
18/10/2018;24;0;0;0;0;n/d
19/10/2018;1;0;0;0;0;n/d
19/10/2018;2;0;0;0;0;n/d
19/10/2018;3;0;0;0;0;n/d
19/10/2018;4;0;0;0;0;n/d
19/10/2018;5;0;0;0;0;n/d
19/10/2018;6;0;1;0;0;n/d
19/10/2018;7;0;1;1;0;n/d
19/10/2018;8;0;1;1;0;n/d
19/10/2018;9;0;0;1;0;n/d
19/10/2018;10;0;0;1;0;n/d
19/10/2018;11;0;0;1;0;n/d
19/10/2018;12;0;0;0;0;n/d
19/10/2018;13;0;0;1;0;n/d
19/10/2018;14;0;0;1;0;n/d
19/10/2018;15;0;0;1;0;n/d
19/10/2018;16;0;0;1;0;n/d
19/10/2018;17;0;0;1;0;n/d
19/10/2018;18;0;1;1;0;n/d
19/10/2018;19;0;1;1;0;n/d
19/10/2018;20;0;0;0;0;n/d
19/10/2018;21;0;0;0;0;n/d
19/10/2018;22;0;0;0;0;n/d
19/10/2018;23;0;0;0;0;n/d
19/10/2018;24;0;0;0;0;n/d
20/10/2018;1;0;0;0;0;n/d
20/10/2018;2;0;0;0;0;n/d
20/10/2018;3;0;0;0;0;n/d
20/10/2018;4;0;0;0;0;n/d
20/10/2018;5;0;0;0;0;n/d
20/10/2018;6;0;0;0;0;n/d
20/10/2018;7;0;0;1;0;n/d
20/10/2018;8;0;0;1;0;n/d
20/10/2018;9;0;0;1;0;n/d
20/10/2018;10;0;0;1;0;n/d
20/10/2018;11;0;0;1;0;n/d
20/10/2018;12;0;0;1;0;n/d
20/10/2018;13;0;0;0;0;n/d
20/10/2018;14;0;0;1;0;n/d
20/10/2018;15;0;0;0;0;n/d
20/10/2018;16;0;0;1;0;n/d
20/10/2018;17;0;0;1;0;n/d
20/10/2018;18;0;1;1;0;n/d
20/10/2018;19;0;0;1;0;n/d
20/10/2018;20;0;0;0;0;n/d
20/10/2018;21;0;0;0;0;n/d
20/10/2018;22;0;0;0;0;n/d
20/10/2018;23;0;0;1;0;n/d
20/10/2018;24;0;0;0;0;n/d
21/10/2018;1;0;0;0;0;n/d
21/10/2018;2;0;0;0;0;n/d
21/10/2018;3;0;0;0;0;n/d
21/10/2018;4;0;0;0;0;n/d
21/10/2018;5;0;0;0;0;n/d
21/10/2018;6;0;0;0;0;n/d
21/10/2018;7;0;0;1;0;n/d
21/10/2018;8;0;0;0;0;n/d
21/10/2018;9;0;0;0;0;n/d
21/10/2018;10;0;0;0;0;n/d
21/10/2018;11;0;0;0;0;n/d
21/10/2018;12;0;0;0;0;n/d
21/10/2018;13;0;0;1;0;n/d
21/10/2018;14;0;0;0;0;n/d
21/10/2018;15;0;0;0;0;n/d
21/10/2018;16;0;0;0;0;n/d
21/10/2018;17;0;0;0;0;n/d
21/10/2018;18;0;1;1;0;n/d
21/10/2018;19;0;1;1;0;n/d
21/10/2018;20;0;1;0;0;n/d
21/10/2018;21;0;0;0;0;n/d
21/10/2018;22;0;1;1;0;n/d
21/10/2018;23;0;0;0;0;n/d
21/10/2018;24;0;0;0;0;n/d
22/10/2018;1;0;0;0;0;n/d
22/10/2018;2;0;0;0;0;n/d
22/10/2018;3;0;0;0;0;n/d
22/10/2018;4;0;0;0;0;n/d
22/10/2018;5;0;0;0;0;n/d
22/10/2018;6;0;0;1;0;n/d
22/10/2018;7;0;1;1;0;n/d
22/10/2018;8;0;1;1;0;n/d
22/10/2018;9;0;0;0;0;n/d
22/10/2018;10;0;0;0;0;n/d
22/10/2018;11;0;0;0;0;n/d
22/10/2018;12;0;0;0;0;n/d
22/10/2018;13;0;0;0;0;n/d
22/10/2018;14;0;0;0;0;n/d
22/10/2018;15;0;0;0;0;n/d
22/10/2018;16;0;0;1;0;n/d
22/10/2018;17;0;0;1;0;n/d
22/10/2018;18;0;0;1;0;n/d
22/10/2018;19;0;0;0;0;n/d
22/10/2018;20;0;0;0;0;n/d
22/10/2018;21;0;0;0;0;n/d
22/10/2018;22;0;0;0;0;n/d
22/10/2018;23;0;0;0;0;n/d
22/10/2018;24;0;0;0;0;n/d
23/10/2018;1;0;0;0;0;n/d
23/10/2018;2;0;0;0;0;n/d
23/10/2018;3;0;0;0;0;n/d
23/10/2018;4;0;0;0;0;n/d
23/10/2018;5;0;1;0;0;n/d
23/10/2018;6;0;1;1;0;n/d
23/10/2018;7;0;1;1;0;n/d
23/10/2018;8;0;1;1;0;n/d
23/10/2018;9;0;1;1;0;n/d
23/10/2018;10;0;1;1;0;n/d
23/10/2018;11;0;1;0;0;n/d
23/10/2018;12;0;1;0;0;n/d
23/10/2018;13;0;1;0;0;n/d
23/10/2018;14;0;1;0;0;n/d
23/10/2018;15;0;1;1;0;n/d
23/10/2018;16;0;1;1;0;n/d
23/10/2018;17;0;1;1;0;n/d
23/10/2018;18;0;1;1;0;n/d
23/10/2018;19;0;1;1;0;n/d
23/10/2018;20;0;1;1;0;n/d
23/10/2018;21;0;1;1;0;n/d
23/10/2018;22;0;0;1;0;n/d
23/10/2018;23;0;0;1;0;n/d
23/10/2018;24;0;0;0;0;n/d
24/10/2018;1;0;0;0;0;n/d
24/10/2018;2;0;0;0;0;n/d
24/10/2018;3;0;0;0;0;n/d
24/10/2018;4;0;0;0;0;n/d
24/10/2018;5;0;1;0;0;n/d
24/10/2018;6;0;1;0;0;n/d
24/10/2018;7;0;1;1;0;n/d
24/10/2018;8;0;1;1;0;n/d
24/10/2018;9;0;1;1;0;n/d
24/10/2018;10;0;0;0;0;n/d
24/10/2018;11;0;0;0;0;n/d
24/10/2018;12;0;0;0;0;n/d
24/10/2018;13;0;0;0;0;n/d
24/10/2018;14;0;1;0;0;n/d
24/10/2018;15;0;1;1;0;n/d
24/10/2018;16;0;1;1;0;n/d
24/10/2018;17;0;1;1;0;n/d
24/10/2018;18;0;1;1;0;n/d
24/10/2018;19;0;1;1;0;n/d
24/10/2018;20;0;1;1;0;n/d
24/10/2018;21;0;1;1;0;n/d
24/10/2018;22;0;0;1;0;n/d
24/10/2018;23;0;0;1;0;n/d
24/10/2018;24;0;0;0;0;n/d
25/10/2018;1;0;0;0;0;n/d
25/10/2018;2;0;0;0;0;n/d
25/10/2018;3;0;0;0;0;n/d
25/10/2018;4;0;0;0;0;n/d
25/10/2018;5;0;1;0;0;n/d
25/10/2018;6;0;1;1;0;n/d
25/10/2018;7;0;1;1;0;n/d
25/10/2018;8;0;1;1;0;n/d
25/10/2018;9;0;1;1;0;n/d
25/10/2018;10;0;1;0;0;n/d
25/10/2018;11;0;1;0;0;n/d
25/10/2018;12;0;0;0;0;n/d
25/10/2018;13;0;0;0;0;n/d
25/10/2018;14;0;1;0;0;n/d
25/10/2018;15;0;1;1;0;n/d
25/10/2018;16;0;1;1;0;n/d
25/10/2018;17;0;1;1;0;n/d
25/10/2018;18;0;1;1;0;n/d
25/10/2018;19;0;1;1;0;n/d
25/10/2018;20;0;1;1;0;n/d
25/10/2018;21;0;1;1;0;n/d
25/10/2018;22;0;0;1;0;n/d
25/10/2018;23;0;0;1;0;n/d
25/10/2018;24;0;0;0;0;n/d
26/10/2018;1;0;0;0;0;n/d
26/10/2018;2;0;0;0;0;n/d
26/10/2018;3;0;0;0;0;n/d
26/10/2018;4;0;0;0;0;n/d
26/10/2018;5;0;0;0;0;n/d
26/10/2018;6;0;1;1;0;n/d
26/10/2018;7;0;1;1;0;n/d
26/10/2018;8;0;1;1;0;n/d
26/10/2018;9;0;1;1;0;n/d
26/10/2018;10;0;1;0;0;n/d
26/10/2018;11;0;1;1;0;n/d
26/10/2018;12;0;1;0;0;n/d
26/10/2018;13;0;1;0;0;n/d
26/10/2018;14;0;1;0;0;n/d
26/10/2018;15;0;1;0;0;n/d
26/10/2018;16;0;1;1;0;n/d
26/10/2018;17;0;0;1;0;n/d
26/10/2018;18;0;1;1;0;n/d
26/10/2018;19;0;0;1;0;n/d
26/10/2018;20;0;0;1;0;n/d
26/10/2018;21;0;0;0;0;n/d
26/10/2018;22;0;0;0;0;n/d
26/10/2018;23;0;0;0;0;n/d
26/10/2018;24;0;0;0;0;n/d
27/10/2018;1;0;0;0;0;n/d
27/10/2018;2;0;0;0;0;n/d
27/10/2018;3;0;0;0;0;n/d
27/10/2018;4;0;1;0;0;n/d
27/10/2018;5;0;1;0;0;n/d
27/10/2018;6;0;1;1;0;n/d
27/10/2018;7;0;1;1;0;n/d
27/10/2018;8;0;0;1;0;n/d
27/10/2018;9;0;0;0;0;n/d
27/10/2018;10;0;0;0;0;n/d
27/10/2018;11;0;0;0;0;n/d
27/10/2018;12;0;0;0;0;n/d
27/10/2018;13;0;0;0;0;n/d
27/10/2018;14;0;0;0;0;n/d
27/10/2018;15;0;0;0;0;n/d
27/10/2018;16;0;0;0;0;n/d
27/10/2018;17;0;0;0;0;n/d
27/10/2018;18;0;0;0;0;n/d
27/10/2018;19;0;0;0;0;n/d
27/10/2018;20;0;0;0;0;n/d
27/10/2018;21;0;0;0;0;n/d
27/10/2018;22;0;0;0;0;n/d
27/10/2018;23;0;0;0;0;n/d
27/10/2018;24;0;0;0;0;n/d
28/10/2018;1;0;0;0;0;n/d
28/10/2018;2;0;0;0;0;n/d
28/10/2018;3;0;0;0;0;n/d
28/10/2018;4;0;0;0;0;n/d
28/10/2018;5;0;0;0;0;n/d
28/10/2018;6;0;0;0;0;n/d
28/10/2018;7;0;0;0;0;n/d
28/10/2018;8;0;0;0;0;n/d
28/10/2018;9;0;0;0;0;n/d
28/10/2018;10;0;0;0;0;n/d
28/10/2018;11;0;0;0;0;n/d
28/10/2018;12;0;0;0;0;n/d
28/10/2018;13;0;0;0;0;n/d
28/10/2018;14;0;0;0;0;n/d
28/10/2018;15;0;0;0;0;n/d
28/10/2018;16;0;0;0;0;n/d
28/10/2018;17;0;0;0;0;n/d
28/10/2018;18;0;0;0;0;n/d
28/10/2018;19;0;0;0;0;n/d
28/10/2018;20;0;0;0;0;n/d
28/10/2018;21;0;0;0;0;n/d
28/10/2018;22;0;0;0;0;n/d
28/10/2018;23;0;0;0;0;n/d
28/10/2018;24;0;0;0;0;n/d
29/10/2018;1;0;0;0;0;n/d
29/10/2018;2;0;0;0;0;n/d
29/10/2018;3;0;0;0;0;n/d
29/10/2018;4;0;0;0;0;n/d
29/10/2018;5;0;0;0;0;n/d
29/10/2018;6;0;0;0;0;n/d
29/10/2018;7;0;0;0;0;n/d
29/10/2018;8;0;0;1;0;n/d
29/10/2018;9;0;0;1;0;n/d
29/10/2018;10;0;0;0;0;n/d
29/10/2018;11;0;n/d;0;0;n/d
29/10/2018;12;0;n/d;1;0;n/d
29/10/2018;13;0;n/d;0;0;n/d
29/10/2018;14;0;0;0;0;n/d
29/10/2018;15;0;0;0;0;n/d
29/10/2018;16;0;0;0;0;n/d
29/10/2018;17;0;0;0;0;n/d
29/10/2018;18;0;0;1;0;n/d
29/10/2018;19;0;0;1;0;n/d
29/10/2018;20;0;0;0;0;n/d
29/10/2018;21;0;0;0;0;n/d
29/10/2018;22;0;0;0;0;n/d
29/10/2018;23;0;0;0;0;n/d
29/10/2018;24;0;0;0;0;n/d
30/10/2018;1;0;0;0;0;n/d
30/10/2018;2;0;0;0;0;n/d
30/10/2018;3;0;0;0;0;n/d
30/10/2018;4;0;0;0;0;n/d
30/10/2018;5;0;0;0;0;n/d
30/10/2018;6;0;0;0;0;n/d
30/10/2018;7;0;1;1;0;n/d
30/10/2018;8;0;1;1;0;n/d
30/10/2018;9;0;1;1;0;n/d
30/10/2018;10;0;0;0;0;n/d
30/10/2018;11;0;0;0;0;n/d
30/10/2018;12;0;0;0;0;n/d
30/10/2018;13;0;0;0;0;n/d
30/10/2018;14;0;0;0;0;n/d
30/10/2018;15;0;0;0;0;n/d
30/10/2018;16;0;0;0;0;n/d
30/10/2018;17;0;1;1;0;n/d
30/10/2018;18;1;1;1;0;n/d
30/10/2018;19;1;1;1;0;n/d
30/10/2018;20;1;1;1;0;n/d
30/10/2018;21;1;0;1;0;n/d
30/10/2018;22;1;0;0;0;n/d
30/10/2018;23;0;0;1;0;n/d
30/10/2018;24;0;0;0;0;n/d
31/10/2018;1;0;0;0;0;n/d
31/10/2018;2;0;0;0;0;n/d
31/10/2018;3;0;0;0;0;n/d
31/10/2018;4;0;0;0;0;n/d
31/10/2018;5;0;0;0;0;n/d
31/10/2018;6;0;1;0;0;n/d
31/10/2018;7;0;1;0;0;n/d
31/10/2018;8;0;1;1;0;n/d
31/10/2018;9;0;1;1;0;n/d
31/10/2018;10;0;0;1;0;n/d
31/10/2018;11;0;1;1;0;n/d
31/10/2018;12;0;0;1;0;n/d
31/10/2018;13;0;0;0;0;n/d
31/10/2018;14;0;0;0;0;n/d
31/10/2018;15;0;0;0;0;n/d
31/10/2018;16;0;0;0;0;n/d
31/10/2018;17;0;1;1;0;n/d
31/10/2018;18;1;1;1;0;n/d
31/10/2018;19;0;1;1;0;n/d
31/10/2018;20;0;0;0;0;n/d
31/10/2018;21;0;0;0;0;n/d
31/10/2018;22;0;0;0;0;n/d
31/10/2018;23;0;0;0;0;n/d
31/10/2018;24;0;0;0;0;n/d
01/11/2018;1;0;0;0;0;n/d
01/11/2018;2;0;0;0;0;n/d
01/11/2018;3;0;0;0;0;n/d
01/11/2018;4;0;0;0;0;n/d
01/11/2018;5;0;0;0;0;n/d
01/11/2018;6;0;0;0;0;n/d
01/11/2018;7;0;0;0;0;n/d
01/11/2018;8;0;0;0;0;n/d
01/11/2018;9;0;0;0;0;n/d
01/11/2018;10;0;0;0;0;n/d
01/11/2018;11;0;0;0;0;n/d
01/11/2018;12;0;0;0;0;n/d
01/11/2018;13;0;0;0;0;n/d
01/11/2018;14;0;0;0;0;n/d
01/11/2018;15;0;0;0;0;n/d
01/11/2018;16;0;1;0;0;n/d
01/11/2018;17;0;1;0;0;n/d
01/11/2018;18;0;1;0;0;n/d
01/11/2018;19;0;1;0;0;n/d
01/11/2018;20;0;1;0;0;n/d
01/11/2018;21;0;1;0;0;n/d
01/11/2018;22;0;1;0;0;n/d
01/11/2018;23;0;1;0;0;n/d
01/11/2018;24;0;1;0;0;n/d
02/11/2018;1;0;0;0;0;n/d
02/11/2018;2;0;0;0;0;n/d
02/11/2018;3;0;0;0;0;n/d
02/11/2018;4;0;0;0;0;n/d
02/11/2018;5;0;0;0;0;n/d
02/11/2018;6;0;1;0;0;n/d
02/11/2018;7;0;1;1;0;n/d
02/11/2018;8;0;1;1;0;n/d
02/11/2018;9;0;1;1;0;n/d
02/11/2018;10;0;0;1;0;n/d
02/11/2018;11;0;0;0;0;n/d
02/11/2018;12;0;0;0;0;n/d
02/11/2018;13;0;0;0;0;n/d
02/11/2018;14;0;0;0;n/d;n/d
02/11/2018;15;0;0;0;n/d;n/d
02/11/2018;16;0;0;1;n/d;n/d
02/11/2018;17;0;1;1;0;n/d
02/11/2018;18;0;1;1;0;n/d
02/11/2018;19;0;1;1;0;n/d
02/11/2018;20;0;1;1;0;n/d
02/11/2018;21;0;1;1;0;n/d
02/11/2018;22;0;1;1;0;n/d
02/11/2018;23;0;1;1;0;n/d
02/11/2018;24;0;1;1;0;n/d
03/11/2018;1;0;1;1;1;n/d
03/11/2018;2;0;1;1;0;n/d
03/11/2018;3;0;1;1;1;n/d
03/11/2018;4;1;1;1;0;n/d
03/11/2018;5;1;1;1;0;n/d
03/11/2018;6;1;1;1;0;n/d
03/11/2018;7;1;1;1;1;n/d
03/11/2018;8;0;1;1;0;n/d
03/11/2018;9;1;1;1;1;n/d
03/11/2018;10;0;1;1;1;n/d
03/11/2018;11;0;1;0;0;n/d
03/11/2018;12;0;1;0;0;n/d
